"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","Comparison"
"R-MMU-416476 (R-MMU-416476) - G alpha (q) signalling events",0.28028028028028,0.434127840217127,0.0732558655828455,0.396490911456179,1.10327056972468,29,"14527, 23945, 13649, 20308, 11820, 11607, 16438, 26417, 66082, 20662","Control.M-Acarbose.M_logCPM"
"R-MMU-418594 (R-MMU-418594) - G alpha (i) signalling events",0.954954954954955,0.983733511017506,0.0101263868834473,0.24173097671075,0.672637542727757,29,"12266, 20308, 11820, 11539, 84112, 110385, 242425, 207565, 18795, 14685, 14825, 19049, 14675","Control.M-Acarbose.M_logCPM"
"R-MMU-422475 (R-MMU-422475) - Axon guidance",0.585414585414585,0.684010726115989,0.0383995813369433,0.32626443355638,0.963655064596974,53,"15516, 13649, 15519, 26396, 11465, 26394, 18186, 19699, 13430, 26417, 18803, 235611, 20662, 53867, 11771","Control.M-Acarbose.M_logCPM"
"R-MMU-425366 (R-MMU-425366) - Transport of bile salts and organic acids, metal ions and amine compounds",0.025025025025025,0.0881834215167549,0.287857117255149,0.522515724275235,1.42328047776781,24,"12870, 20517, 14412, 53945, 18400, 21366, 67473, 20503, 20501, 108114, 72027, 226781, 18174","Control.M-Acarbose.M_logCPM"
"R-MMU-425393 (R-MMU-425393) - Transport of inorganic cations/anions and amino acids/oligopeptides",0.0740740740740741,0.198125836680054,0.161978948883402,0.468537917759178,1.29807149967685,28,"27376, 231583, 54403, 21366, 72472, 20511, 20516, 67863, 17254, 100561, 20532, 109552, 235504","Control.M-Acarbose.M_logCPM"
"R-MMU-425407 (R-MMU-425407) - SLC-mediated transmembrane transport",0.029888937893899,0.0994029850746269,0.352487857583619,0.429090868069239,1.28644836265068,69,"12870, 11740, 20517, 27376, 20526, 231583, 14412, 20502, 53945, 101488, 18400, 54403, 21366, 67473, 72472, 20511, 28250, 24059, 20516, 20503, 67863, 20501, 17254, 108114, 72027, 226781, 100561, 18174, 20532, 109552","Control.M-Acarbose.M_logCPM"
"R-MMU-428157 (R-MMU-428157) - Sphingolipid metabolism",0.308617234468938,0.449354567001626,0.0684714904492087,0.399083502949333,1.09049377189608,25,"67916, 14667, 18010, 20441, 11883, 26357, 15211, 56336, 50784, 22234, 74008, 241447, 230101, 66844, 66190","Control.M-Acarbose.M_logCPM"
"R-MMU-432722 (R-MMU-432722) - Golgi Associated Vesicle Biogenesis",0.151639344262295,0.300570843091335,0.109684061970549,0.492680248429397,1.24445668608153,15,"14319, 105245, 22320, 13430, 29816, 67804, 11774, 22318, 22042, 18704, 20615, 117197, 20661","Control.M-Acarbose.M_logCPM"
"R-MMU-4420097 (R-MMU-4420097) - VEGFA-VEGFR2 Pathway",0.159798994974874,0.310283515414216,0.105125131597001,0.457246777989319,1.22206074064941,21,"15519, 12387, 11465, 26416, 17164, 16480, 18803, 230126, 108100, 15507, 11308","Control.M-Acarbose.M_logCPM"
"R-MMU-446193 (R-MMU-446193) - Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",0.498489425981873,0.620066788945816,0.0461379160269737,0.380671797384947,1.00983589000023,20,"20440, 18010, 20441, 12764, 235504, 68563, 69064, 228368, 227697, 57170, 56737","Control.M-Acarbose.M_logCPM"
"R-MMU-446203 (R-MMU-446203) - Asparagine N-linked glycosylation",0.0132270145024293,0.0543777262877647,0.380730400722792,0.463509646691153,1.35802377157881,48,"68097, 269523, 66397, 76308, 225896, 20440, 71665, 70349, 67511, 69608, 18010, 107338, 102339, 20441, 103534, 12764, 217664, 56336, 56395, 56389, 228998, 235504, 54160, 68563, 69064, 228368, 227697, 66111, 16834, 57170, 56455, 56358, 56737","Control.M-Acarbose.M_logCPM"
"R-MMU-446219 (R-MMU-446219) - Synthesis of substrates in N-glycan biosythesis",0.416582406471183,0.540826282085396,0.0545680646670941,0.404163353840205,1.05548078779138,18,"20440, 18010, 20441, 12764, 235504, 68563, 69064, 228368, 227697, 57170","Control.M-Acarbose.M_logCPM"
"R-MMU-446652 (R-MMU-446652) - Interleukin-1 family signaling",0.248736097067745,0.413833001221315,0.0799858801499946,0.439407668592987,1.14752202989553,18,"18412, 103554, 16180, 11820, 16179, 16151, 26965, 69146, 67151, 12370, 18036, 56480","Control.M-Acarbose.M_logCPM"
"R-MMU-446728 (R-MMU-446728) - Cell junction organization",0.0304878048780488,0.0995337159253945,0.261663521711573,0.560185610962762,1.4339083844678,16,"11727, 12387, 218952, 11465, 57342, 16480, 225341","Control.M-Acarbose.M_logCPM"
"R-MMU-449147 (R-MMU-449147) - Signaling by Interleukins",0.04,0.123333333333333,0.224966093540314,0.445078562422667,1.29770799254498,45,"18412, 16880, 103554, 16180, 26416, 17164, 26397, 11820, 16179, 20852, 16151, 26965, 67603, 26417, 20662, 20911, 69146, 67151, 20909, 54721, 12370, 18036, 22318, 56480, 15170, 11909, 22612, 12367, 20850","Control.M-Acarbose.M_logCPM"
"R-MMU-453274 (R-MMU-453274) - Mitotic G2-G2/M phases",0.851703406813627,0.909029597656852,0.0192297089064582,0.287367224236612,0.779448315795457,23,"15516, 15519, 103554, 19046, 26965, 21664, 67151, 13589, 56455, 22390, 74237, 17997, 67951, 16475, 12530, 225659","Control.M-Acarbose.M_logCPM"
"R-MMU-4839726 (R-MMU-4839726) - Chromatin organization",0.384384384384384,0.520325203252033,0.0578529757032509,0.385056215004286,1.04885454771517,24,"52690, 67155, 74026, 269424, 67956, 12443, 15353, 50724, 230674, 217864, 11909, 75605, 232811, 170787, 76901, 226830, 18034","Control.M-Acarbose.M_logCPM"
"R-MMU-500792 (R-MMU-500792) - GPCR ligand binding",0.978957915831663,0.987857533248315,0.00715048391330487,0.241566103507092,0.691191702564079,38,"12266, 14527, 20308, 11820, 11607, 11539, 84112, 242425, 14062, 18442, 19228, 11556, 67168, 18441, 14825","Control.M-Acarbose.M_logCPM"
"R-MMU-5173105 (R-MMU-5173105) - O-linked glycosylation",0.661957618567104,0.749768323070903,0.0330894161454377,0.340369417679233,0.899112744249229,19,"20440, 20441, 56336, 108153, 18636, 14426, 231050, 100689","Control.M-Acarbose.M_logCPM"
"R-MMU-5357801 (R-MMU-5357801) - Programmed Cell Death",0.134134134134134,0.285714285714286,0.116234148779716,0.421249698433856,1.19114404090011,35,"68097, 15519, 12387, 13511, 109620, 11798, 16905, 105513, 26417, 234214, 22629, 11518, 69146, 14251, 12370, 56424, 12368, 227753, 12367, 106759, 56455, 26419, 12550, 72993, 12028, 11796, 54722, 12018, 171543","Control.M-Acarbose.M_logCPM"
"R-MMU-5358351 (R-MMU-5358351) - Signaling by Hedgehog",0.428861788617886,0.553530913216109,0.053457214108991,0.406720440000139,1.04108323676561,16,"269523, 103554, 116891, 26965, 77583, 67151","Control.M-Acarbose.M_logCPM"
"R-MMU-556833 (R-MMU-556833) - Metabolism of lipids",5.11811841987273e-11,3.78740763070582e-09,0.851339057116899,0.519165197068146,1.64857336596255,178,"11657, 13106, 14080, 15360, 13112, 13119, 20280, 13117, 26459, 56018, 74754, 56473, 13077, 76267, 15483, 67800, 54326, 68801, 74114, 12401, 76408, 11364, 14104, 27413, 13124, 14555, 104086, 53973, 15107, 243168, 71911, 20787, 56448, 277753, 23945, 64385, 15356, 21835, 114664, 100040843, 74159, 11363, 264895, 93732, 71760, 13123, 67916, 110196, 226856, 14775, 171282, 110911, 12686, 229003, 15357, 12408, 28250, 14667, 625249, 15496, 15486, 17164, 100705, 666168, 14079, 170439, 78894, 108958, 13114, 228859, 18010, 71985, 14865, 66586, 20441, 11883, 13118, 26357, 109151, 225010, 15211, 56336, 13074, 56209, 171281, 50790, 78925, 14571, 105501, 66857, 110959, 68041, 271457, 56185, 223722, 66443, 70757, 219024, 72482, 13350, 71519, 85031, 66350, 96979","Control.M-Acarbose.M_logCPM"
"R-MMU-5576891 (R-MMU-5576891) - Cardiac conduction",0.381,0.520325203252033,0.0582216241124161,0.373061927564348,1.04528807522108,31,"104158, 11928, 56188, 230103, 11931, 16438, 17380, 16529","Control.M-Acarbose.M_logCPM"
"R-MMU-5578775 (R-MMU-5578775) - Ion homeostasis",0.634441087613293,0.7262313860252,0.0350150690873584,0.348247401884412,0.923821327027782,20,"11928, 56188, 11931, 16438, 109552, 13400, 65973","Control.M-Acarbose.M_logCPM"
"R-MMU-5617833 (R-MMU-5617833) - Cilium Assembly",0.96,0.983733511017506,0.00942834302346016,0.24395974281401,0.681078912080297,30,"68097, 15519, 107338, 13589, 15185, 56455, 319757, 217335, 73242, 17997, 20336, 67951, 71820, 19889, 18582, 74025, 72421, 225659, 214444, 21821, 76260, 18005, 231123, 320299, 319845, 53857, 68121","Control.M-Acarbose.M_logCPM"
"R-MMU-5633007 (R-MMU-5633007) - Regulation of TP53 Activity",0.522658610271903,0.637528634507487,0.0439759278026345,0.375181612443096,0.995271675274825,20,"26416, 67956, 53376, 17248, 219024, 67338, 29813, 20393, 18854, 13163, 270627, 226830, 327762, 69260","Control.M-Acarbose.M_logCPM"
"R-MMU-5653656 (R-MMU-5653656) - Vesicle-mediated transport",0.00338532877882089,0.018788574722456,0.431707695803346,0.439999028714909,1.34891185021601,95,"11657, 14319, 14618, 14619, 68097, 20778, 13649, 13854, 16835, 105245, 17174, 66397, 76308, 71898, 22320, 11465, 70349, 74018, 67511, 11820, 26894, 12491, 69608, 80708, 74764, 107338, 102339, 11607, 233204, 13430, 105513, 14366, 17920, 271457, 245944, 66687, 56395, 29816, 11771, 102442, 13858, 20909, 56389, 224705, 226407, 228998, 217835, 245886, 67804, 11774, 54160, 22318, 22042, 227801, 66111, 16834, 72825, 56455, 56358, 18704, 103724, 19707, 20615, 117197, 74030, 30948, 107305, 20661","Control.M-Acarbose.M_logCPM"
"R-MMU-5663220 (R-MMU-5663220) - RHO GTPases Activate Formins",0.283417085427136,0.434127840217127,0.0728938564822936,0.41788529431622,1.11686125930559,21,"68097, 226849, 100043813, 11465, 19387, 52696, 226747, 72124, 19047, 13589, 14270, 56455, 67139, 67629, 11853","Control.M-Acarbose.M_logCPM"
"R-MMU-5668541 (R-MMU-5668541) - TNFR2 non-canonical NF-kB pathway",0.531762295081967,0.641582769066287,0.0439759278026345,0.387951875175222,0.979924213480738,15,"17000, 103554, 21937, 26965, 22192, 67151, 22031, 11796, 18034, 27279","Control.M-Acarbose.M_logCPM"
"R-MMU-5673001 (R-MMU-5673001) - RAF/MAP kinase cascade",0.0197151316301002,0.0741338528159615,0.352487857583619,0.477224736569071,1.36924294662726,39,"13649, 226849, 26396, 14164, 11465, 103554, 19046, 12988, 216169, 67603, 215449, 26417, 19060, 13383, 14183, 20662, 67151, 19047","Control.M-Acarbose.M_logCPM"
"R-MMU-5683057 (R-MMU-5683057) - MAPK family signaling cascades",0.00920089820894156,0.0453910978307784,0.380730400722792,0.484887557096853,1.40971663540743,44,"13649, 226849, 26396, 14164, 11465, 103554, 19046, 12988, 216169, 56484, 67603, 215449, 26417, 19060, 13383, 12445, 14183, 20662, 50772, 67151, 19047, 54721, 15507","Control.M-Acarbose.M_logCPM"
"R-MMU-5684996 (R-MMU-5684996) - MAPK1/MAPK3 signaling",0.0166885463439953,0.0649974962871396,0.352487857583619,0.472710057298283,1.36196398465977,40,"13649, 226849, 26396, 14164, 11465, 103554, 19046, 12988, 216169, 67603, 215449, 26417, 19060, 13383, 14183, 20662, 67151, 19047, 54721","Control.M-Acarbose.M_logCPM"
"R-MMU-5688426 (R-MMU-5688426) - Deubiquitination",0.255,0.413833001221315,0.0780892306943345,0.396923400955828,1.11214591235328,31,"14232, 269523, 103554, 66889, 22334, 16151, 74158, 19358, 53376, 66124, 17248, 67151, 20439, 56249, 13982, 17131, 21812, 11835, 70020, 110616, 56324, 22031, 11796","Control.M-Acarbose.M_logCPM"
"R-MMU-5689880 (R-MMU-5689880) - Ub-specific processing proteases",0.283551967709384,0.434127840217127,0.0730744399126987,0.425172839874553,1.12312769298242,19,"14232, 103554, 66889, 22334, 16151, 53376, 17248, 67151, 20439, 17131, 21812, 11835","Control.M-Acarbose.M_logCPM"
"R-MMU-5693532 (R-MMU-5693532) - DNA Double-Strand Break Repair",0.933668341708543,0.982342994593822,0.0127010968624207,0.250351745431528,0.669102668782659,21,"225896, 19060, 230674, 66979, 19687, 18972, 26419, 19364, 327762, 15270, 17535, 19363, 227525, 225182","Control.M-Acarbose.M_logCPM"
"R-MMU-5693538 (R-MMU-5693538) - Homology Directed Repair",0.11007768156675,0.265622231606723,0.287805130535564,-0.320655044902272,-1.30010146744497,16,"319187, 114714, 319185, 57434, 237911, 12189, 319190, 225182, 19363, 17535, 15270, 327762, 19364, 18972, 19687, 66979","Control.M-Acarbose.M_logCPM"
"R-MMU-5693567 (R-MMU-5693567) - HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",0.11007768156675,0.265622231606723,0.287805130535564,-0.320655044902272,-1.30010146744497,16,"319187, 114714, 319185, 57434, 237911, 12189, 319190, 225182, 19363, 17535, 15270, 327762, 19364, 18972, 19687, 66979","Control.M-Acarbose.M_logCPM"
"R-MMU-597592 (R-MMU-597592) - Post-translational protein modification",0.0118819095046591,0.0523052294833023,0.380730400722792,0.37887968083311,1.20770945455707,203,"11657, 12266, 11807, 16010, 12268, 12870, 14232, 104009, 71853, 68097, 22201, 15387, 26365, 269523, 66397, 76308, 225896, 71898, 20440, 71665, 103554, 66889, 16006, 70349, 18171, 75396, 13171, 225363, 67511, 11820, 22334, 26894, 216150, 78928, 19387, 69608, 29817, 67673, 18010, 22361, 56316, 107338, 102339, 26424, 71902, 16151, 74158, 20441, 11883, 26965, 103534, 12764, 22192, 217664, 56336, 19358, 56550, 20843, 233900, 100737, 77583, 271457, 53376, 56395, 72124, 66124, 17248, 67151, 20439, 17283, 56389, 11647, 56249, 228998, 235504, 19401, 12418, 14731, 77113, 320204, 50762, 54160, 13982, 17131, 108153, 72584, 54563, 225055, 68563, 22021, 69064, 21812, 78889, 228368, 380928, 227697, 11835, 18854, 66111, 16834, 241062, 74008, 18636, 57170, 21833, 70020, 14426, 170762, 56455, 56358, 56737, 216233, 13163, 14794","Control.M-Acarbose.M_logCPM"
"R-MMU-611105 (R-MMU-611105) - Respiratory electron transport",0.000833874574814801,0.00617067185362953,0.477270815362862,0.626243436405688,1.67372971130841,21,"12861, 22272, 66841, 66445, 226646, 12868, 66694, 17995, 12864, 66152, 75406, 67863, 68349, 66091, 68197, 66377","Control.M-Acarbose.M_logCPM"
"R-MMU-6791226 (R-MMU-6791226) - Major pathway of rRNA processing in the nucleolus and cytosol",0.03,0.0994029850746269,0.261663521711573,0.491787492579209,1.37295640074477,30,"16785, 14109, 17975, 19899, 75617, 100043813, 59028, 27370, 66878, 20115, 216156, 67671, 269261, 67025, 100502825, 24128, 27998, 213895, 225348, 19933, 217995, 109075, 78394, 75273, 57750","Control.M-Acarbose.M_logCPM"
"R-MMU-6798695 (R-MMU-6798695) - Neutrophil degranulation",0.000150773852941339,0.00123969612418434,0.518848077743792,0.464040355267181,1.42701142896222,100,"12266, 14319, 15516, 14870, 14972, 13030, 18405, 433375, 104009, 17025, 110095, 72157, 15519, 105245, 26365, 269523, 69550, 22320, 17319, 71665, 14667, 67213, 70349, 26416, 15039, 109620, 12491, 14869, 16480, 18010, 22361, 13830, 55950, 71902, 78388, 11883, 215449, 17380, 68197, 234214, 107767, 15015, 100561, 216134, 11821, 15006, 72065, 110006, 69146, 70495, 13350, 96979, 66222, 18406, 50770, 73834, 227753, 15170, 83768, 18746, 18636, 12333, 56455, 11676","Control.M-Acarbose.M_logCPM"
"R-MMU-6805567 (R-MMU-6805567) - Keratinization",0.821643286573146,0.88546024087009,0.0214353576364558,0.29637481307966,0.803880294674548,23,"13511, 227937, 109620, 16480, 19041, 21816, 16663, 94179, 16682","Control.M-Acarbose.M_logCPM"
"R-MMU-6807878 (R-MMU-6807878) - COPI-mediated anterograde transport",0.081383519837233,0.212554604751361,0.155241966228839,0.509883307508336,1.31782848804204,17,"68097, 76308, 70349, 67511, 107338, 102339, 56395, 56389, 228998, 54160, 66111, 16834, 56455, 56358","Control.M-Acarbose.M_logCPM"
"R-MMU-6809371 (R-MMU-6809371) - Formation of the cornified envelope",0.821643286573146,0.88546024087009,0.0214353576364558,0.29637481307966,0.803880294674548,23,"13511, 227937, 109620, 16480, 19041, 21816, 16663, 94179, 16682","Control.M-Acarbose.M_logCPM"
"R-MMU-6811442 (R-MMU-6811442) - Intra-Golgi and retrograde Golgi-to-ER traffic",0.138138138138138,0.287777777777778,0.114266502484433,0.449085084230815,1.22326277190799,24,"68097, 76308, 70349, 67511, 74764, 107338, 102339, 245944, 56389, 224705, 226407, 228998, 54160, 66111, 16834, 56455, 56358","Control.M-Acarbose.M_logCPM"
"R-MMU-6811558 (R-MMU-6811558) - PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.0676084762865792,0.187613521695257,0.170932335370056,0.503418492286316,1.32981977403129,19,"13649, 226849, 14164, 16180, 16179, 26417, 14183","Control.M-Acarbose.M_logCPM"
"R-MMU-68875 (R-MMU-68875) - Mitotic Prophase",0.7029501525941,0.780274669379451,0.0305608138615649,0.338529295822162,0.874952255745231,17,"76308, 170791, 16905, 26417, 72124, 54563, 13726, 170762, 18226","Control.M-Acarbose.M_logCPM"
"R-MMU-68877 (R-MMU-68877) - Mitotic Prometaphase",0.593593593593594,0.689936009307737,0.0378487722705029,0.346275425376972,0.956229407516345,27,"68097, 226849, 15519, 100043813, 19387, 52696, 226747, 20843, 72124, 19047, 13589, 56455, 67139, 74237, 67629, 17997, 67951","Control.M-Acarbose.M_logCPM"
"R-MMU-68882 (R-MMU-68882) - Mitotic Anaphase",0.14,0.287777777777778,0.11331290842208,0.431171986353788,1.2037319928199,30,"68097, 226849, 100043813, 103554, 170791, 19387, 52696, 16905, 99152, 226747, 105513, 20843, 72124, 67151, 19047, 13589, 13726, 217232, 170762, 56455","Control.M-Acarbose.M_logCPM"
"R-MMU-68886 (R-MMU-68886) - M Phase",0.503496503496504,0.620066788945816,0.0453152441270267,0.337465145958386,0.994644387650619,51,"68097, 226849, 15519, 100043813, 76308, 103554, 170791, 19387, 52696, 16905, 99152, 226747, 105513, 26417, 20843, 72124, 67151, 19047, 13589, 54563, 13726, 217232, 170762, 56455, 18226, 67139, 74237, 67629, 52563, 17997, 15270, 67951, 66352, 100088","Control.M-Acarbose.M_logCPM"
"R-MMU-69242 (R-MMU-69242) - S Phase",0.57633973710819,0.684010726115989,0.0396787203613389,0.369312659736687,0.964467493988394,18,"103554, 99152, 26965, 20843, 12443, 67151, 66979, 19687, 217232, 18972, 22390, 327762, 52563","Control.M-Acarbose.M_logCPM"
"R-MMU-69275 (R-MMU-69275) - G2/M Transition",0.851703406813627,0.909029597656852,0.0192297089064582,0.287367224236612,0.779448315795457,23,"15516, 15519, 103554, 19046, 26965, 21664, 67151, 13589, 56455, 22390, 74237, 17997, 67951, 16475, 12530, 225659","Control.M-Acarbose.M_logCPM"
"R-MMU-69278 (R-MMU-69278) - Cell Cycle, Mitotic",0.553446553446553,0.664135864135864,0.0409883873374721,0.325360664702051,0.979953887495189,72,"15516, 68097, 226849, 15519, 100043813, 76308, 103554, 19046, 170791, 70024, 19387, 52696, 16905, 99152, 226747, 26965, 105513, 26417, 20843, 12445, 72124, 12443, 21664, 67151, 19047, 66979, 13589, 54563, 13726, 19687, 217232, 170762, 56455, 18972, 18226, 67139, 22390, 74237, 67629, 327762, 52563, 17997, 15270, 67951, 66352, 100088","Control.M-Acarbose.M_logCPM"
"R-MMU-69481 (R-MMU-69481) - G2/M Checkpoints",0.961577350859454,0.983733511017506,0.0104610403416792,0.235138052903663,0.614067789571575,18,"103554, 70024, 22629, 67151, 22390, 327762, 15270, 12530, 17535","Control.M-Acarbose.M_logCPM"
"R-MMU-69618 (R-MMU-69618) - Mitotic Spindle Checkpoint",0.150559511698881,0.300570843091335,0.109684061970549,0.478738110266085,1.23733158299116,17,"68097, 226849, 100043813, 19387, 52696, 99152, 226747, 72124, 19047, 13589, 217232, 56455, 67139, 67629, 52563","Control.M-Acarbose.M_logCPM"
"R-MMU-69620 (R-MMU-69620) - Cell Cycle Checkpoints",0.299599198396794,0.44803229061554,0.0699458736501659,0.375861067721825,1.07544911125568,38,"68097, 226849, 100043813, 103554, 70024, 19387, 52696, 99152, 226747, 22629, 72124, 17248, 67151, 19047, 29813, 13589, 217232, 56455, 67139, 22390, 67629, 327762, 52563","Control.M-Acarbose.M_logCPM"
"R-MMU-70171 (R-MMU-70171) - Glycolysis",0.366803278688525,0.508939549180328,0.0611692626746689,0.424643672511833,1.07260370015684,15,"230163, 103988, 14433, 72124, 54563, 18746, 170762, 11676, 18226, 170768","Control.M-Acarbose.M_logCPM"
"R-MMU-70326 (R-MMU-70326) - Glucose metabolism",0.395727365208545,0.526056736983815,0.0572461135202884,0.411977613130847,1.06478448504714,17,"230163, 14377, 103988, 14433, 72124, 54563, 18746, 170762, 11676, 18226, 170768","Control.M-Acarbose.M_logCPM"
"R-MMU-71291 (R-MMU-71291) - Metabolism of amino acids and derivatives",6.52271214690892e-09,2.4134034943563e-07,0.761460801445585,0.640087451691706,1.89179657803839,54,"11720, 15445, 12116, 14711, 12583, 192166, 18242, 269378, 20768, 12411, 11611, 107869, 76282, 27376, 212647, 19193, 56357, 71761, 14431, 75986, 56442, 15112, 103554, 70266, 12040, 13171, 217214, 13370, 18263, 434437, 17254","Control.M-Acarbose.M_logCPM"
"R-MMU-71387 (R-MMU-71387) - Metabolism of carbohydrates",0.0609390609390609,0.173441942672712,0.179782316298324,0.418176699712226,1.24268834880358,60,"230163, 11668, 20322, 16548, 14377, 110095, 225913, 72157, 216558, 231583, 23972, 50785, 67880, 103988, 14433, 14635, 17160, 66171, 74185, 14735, 20441, 15211, 56336, 72124, 110006, 14042, 110094, 54563, 15586, 18746, 66646, 170762, 11676, 102093, 18226, 68631, 26877","Control.M-Acarbose.M_logCPM"
"R-MMU-72163 (R-MMU-72163) - mRNA Splicing - Major Pathway",0.106167846309403,0.264823167198737,0.133554954557592,0.489641176258204,1.2787078530045,18,"15387, 15388, 233908, 170791, 68879, 231329, 11991, 212880, 101943, 66053, 74326, 193116","Control.M-Acarbose.M_logCPM"
"R-MMU-72172 (R-MMU-72172) - mRNA Splicing",0.106167846309403,0.264823167198737,0.133554954557592,0.489641176258204,1.2787078530045,18,"15387, 15388, 233908, 170791, 68879, 231329, 11991, 212880, 101943, 66053, 74326, 193116","Control.M-Acarbose.M_logCPM"
"R-MMU-72203 (R-MMU-72203) - Processing of Capped Intron-Containing Pre-mRNA",0.130260521042084,0.280755686129541,0.118287526124085,0.449392846290923,1.22796381306977,25,"15387, 15388, 233908, 170791, 18789, 68879, 231329, 11991, 212880, 101943, 66053, 72124, 74326, 193116, 54563, 51786, 170762, 18226, 19655, 66642, 68816","Control.M-Acarbose.M_logCPM"
"R-MMU-72312 (R-MMU-72312) - rRNA processing",0.03,0.0994029850746269,0.261663521711573,0.491787492579209,1.37295640074477,30,"16785, 14109, 17975, 19899, 75617, 100043813, 59028, 27370, 66878, 20115, 216156, 67671, 269261, 67025, 100502825, 24128, 27998, 213895, 225348, 19933, 217995, 109075, 78394, 75273, 57750","Control.M-Acarbose.M_logCPM"
"R-MMU-72766 (R-MMU-72766) - Translation",0.00495497251224193,0.0268293633589685,0.407017918923954,0.551402190939993,1.53432472666663,29,"16785, 14109, 19899, 75617, 100043813, 27370, 14852, 225363, 60441, 20115, 67671, 64660, 78523, 107732, 269261, 67025, 65111, 94065, 24030, 100502825","Control.M-Acarbose.M_logCPM"
"R-MMU-73857 (R-MMU-73857) - RNA Polymerase II Transcription",0.30969030969031,0.449354567001626,0.0681513438679483,0.339130281992741,1.05506458827877,120,"13039, 12861, 12868, 66494, 12864, 12387, 21672, 94275, 217166, 103554, 26416, 18171, 228140, 13864, 67155, 235682, 18789, 19885, 67673, 56484, 12355, 26424, 26965, 26417, 22629, 26379, 54170, 231329, 12445, 67956, 53376, 12443, 17248, 67151, 17283, 11863, 219024, 19401, 12418, 68428, 193116, 67338, 29813, 56424, 20393, 65020, 13982, 17131, 69228, 51786, 83602, 15185, 11835, 18854, 75605, 73473, 77065, 13872, 21833, 13163, 67057, 110616, 270627, 19821, 170787, 12227, 12028, 226830, 628308, 327762, 24116, 69260, 67897, 12400, 19015, 109019, 71041, 170938, 20620, 353310, 15270, 74747, 22688, 449521, 108961, 19016, 15370, 170753, 434178, 243834, 20682, 17869","Control.M-Acarbose.M_logCPM"
"R-MMU-73886 (R-MMU-73886) - Chromosome Maintenance",0.909836065573771,0.961826697892272,0.0162749990509926,0.273691458653984,0.691314837018811,15,"381280, 20892, 19687, 18972, 13163, 327762, 15270, 68964","Control.M-Acarbose.M_logCPM"
"R-MMU-73887 (R-MMU-73887) - Death Receptor Signaling",0.122,0.276367346938776,0.122679189568808,0.431800062965761,1.21304051396151,32,"18412, 52440, 192662, 17164, 11798, 68585, 21937, 56349, 16179, 24105, 16151, 56550, 20662, 53376, 54126, 12370, 56424, 56480, 12367, 26419, 277360, 234094, 71198, 11796","Control.M-Acarbose.M_logCPM"
"R-MMU-73894 (R-MMU-73894) - DNA Repair",0.821643286573146,0.88546024087009,0.0214353576364558,0.298451743363653,0.850309194256498,37,"269523, 225896, 26894, 19060, 19358, 231329, 230674, 56249, 66979, 20892, 72584, 19687, 13872, 70020, 18972, 26419, 19364, 327762, 74153, 15270, 17686, 100038882","Control.M-Acarbose.M_logCPM"
"R-MMU-74160 (R-MMU-74160) - Gene expression (Transcription)",0.294705294705295,0.44803229061554,0.070619624712259,0.338766406872948,1.0582051222547,131,"13039, 12861, 12868, 66494, 12864, 12387, 21672, 94275, 217166, 103554, 26416, 18171, 228140, 13864, 67155, 235682, 18789, 19885, 67673, 56484, 12355, 26424, 26965, 320727, 26417, 22629, 26379, 54170, 231329, 12445, 67956, 53376, 72124, 12443, 17248, 67151, 17283, 11863, 219024, 19401, 12418, 68428, 193116, 67338, 29813, 56424, 20393, 65020, 13982, 17131, 69228, 54563, 51786, 83602, 15185, 11835, 18854, 75605, 73473, 77065, 13872, 21833, 101739, 170762, 13163, 18226, 67057, 110616, 270627, 19821, 170787, 12227, 12028, 226830, 628308, 327762, 24116, 69260, 67897, 12400, 19015, 19285, 109019, 71041, 170938, 69870, 20620, 353310, 15270, 74747, 22688, 449521, 108961, 19016, 15370, 170753, 434178, 116871, 243834, 20682, 17869","Control.M-Acarbose.M_logCPM"
"R-MMU-75893 (R-MMU-75893) - TNF signaling",0.108606557377049,0.265622231606723,0.132846300606183,0.511072559383586,1.29091366180239,15,"52440, 17164, 11798, 21937, 24105, 16151, 56550, 53376, 12370, 56424, 56480","Control.M-Acarbose.M_logCPM"
"R-MMU-76002 (R-MMU-76002) - Platelet activation, signaling and aggregation",0.050949050949051,0.150326623824951,0.197822021315103,0.424466284489671,1.25913756882131,56,"11657, 94175, 18405, 16000, 104009, 23945, 71660, 13601, 11465, 26416, 75396, 56508, 21767, 12988, 19039, 11820, 12491, 16438, 215449, 26417, 66866, 66082, 20662, 20911, 20909, 109711, 18406, 15170, 22340, 231871, 27999, 14062","Control.M-Acarbose.M_logCPM"
"R-MMU-76005 (R-MMU-76005) - Response to elevated platelet cytosolic Ca2+",0.025,0.0881834215167549,0.287857117255149,0.491147166439774,1.3789575699711,33,"11657, 94175, 18405, 16000, 104009, 71660, 13601, 11465, 75396, 21767, 19039, 11820, 12491","Control.M-Acarbose.M_logCPM"
"R-MMU-8856688 (R-MMU-8856688) - Golgi-to-ER retrograde transport",0.160732451678535,0.310283515414216,0.105520936843198,0.473129586129842,1.22283596649662,17,"68097, 76308, 70349, 67511, 74764, 107338, 226407, 228998, 54160, 66111, 56455, 56358","Control.M-Acarbose.M_logCPM"
