"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","Comparison"
"R-MMU-6791226 (R-MMU-6791226) - Major pathway of rRNA processing in the nucleolus and cytosol",0.039,0.121943661971831,0.227987202850442,0.491787492579209,1.35774227206209,30,"16785, 14109, 17975, 19899, 75617, 100043813, 59028, 27370, 66878, 20115, 216156, 67671, 269261, 67025, 100502825, 24128, 27998, 213895, 225348, 19933, 217995, 109075, 78394, 75273, 57750","Control.M-Acarbose.M_logCPM"
"R-MMU-6798695 (R-MMU-6798695) - Neutrophil degranulation",0.000157575555495143,0.00134545281999699,0.518848077743792,0.464040355267181,1.42705073677267,100,"12266, 14319, 15516, 14870, 14972, 13030, 18405, 433375, 104009, 17025, 110095, 72157, 15519, 105245, 26365, 269523, 69550, 22320, 17319, 71665, 14667, 67213, 70349, 26416, 15039, 109620, 12491, 14869, 16480, 18010, 22361, 13830, 55950, 71902, 78388, 11883, 215449, 17380, 68197, 234214, 107767, 15015, 100561, 216134, 11821, 15006, 72065, 110006, 69146, 70495, 13350, 96979, 66222, 18406, 50770, 73834, 227753, 15170, 83768, 18746, 18636, 12333, 56455, 11676","Control.M-Acarbose.M_logCPM"
"R-MMU-6805567 (R-MMU-6805567) - Keratinization",0.827482447342026,0.891752928688979,0.0210730272985761,0.29637481307966,0.794072943345895,23,"13511, 227937, 109620, 16480, 19041, 21816, 16663, 94179, 16682","Control.M-Acarbose.M_logCPM"
"R-MMU-6807878 (R-MMU-6807878) - COPI-mediated anterograde transport",0.0837537840565086,0.223790322580645,0.152144922367565,0.509883307508336,1.30100102833397,17,"68097, 76308, 70349, 67511, 107338, 102339, 56395, 56389, 228998, 54160, 66111, 16834, 56455, 56358","Control.M-Acarbose.M_logCPM"
"R-MMU-6809371 (R-MMU-6809371) - Formation of the cornified envelope",0.827482447342026,0.891752928688979,0.0210730272985761,0.29637481307966,0.794072943345895,23,"13511, 227937, 109620, 16480, 19041, 21816, 16663, 94179, 16682","Control.M-Acarbose.M_logCPM"
"R-MMU-6811442 (R-MMU-6811442) - Intra-Golgi and retrograde Golgi-to-ER traffic",0.168336673346693,0.338,0.101713902282311,0.449085084230815,1.20980540653917,24,"68097, 76308, 70349, 67511, 74764, 107338, 102339, 245944, 56389, 224705, 226407, 228998, 54160, 66111, 16834, 56455, 56358","Control.M-Acarbose.M_logCPM"
"R-MMU-6811558 (R-MMU-6811558) - PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.0856854838709677,0.223790322580645,0.150169802128406,0.503418492286316,1.30842023017836,19,"13649, 226849, 14164, 16180, 16179, 26417, 14183","Control.M-Acarbose.M_logCPM"
"R-MMU-68875 (R-MMU-68875) - Mitotic Prophase",0.736629667003027,0.813590975495881,0.0277995594097672,0.338529295822162,0.863779918856448,17,"76308, 170791, 16905, 26417, 72124, 54563, 13726, 170762, 18226","Control.M-Acarbose.M_logCPM"
"R-MMU-68877 (R-MMU-68877) - Mitotic Prometaphase",0.603396603396603,0.701330083529036,0.036993251998507,0.346275425376972,0.946569648273924,27,"68097, 226849, 15519, 100043813, 19387, 52696, 226747, 20843, 72124, 19047, 13589, 56455, 67139, 74237, 67629, 17997, 67951","Control.M-Acarbose.M_logCPM"
"R-MMU-68882 (R-MMU-68882) - Mitotic Anaphase",0.169,0.338,0.101350743797099,0.431171986353788,1.19039308895646,30,"68097, 226849, 100043813, 103554, 170791, 19387, 52696, 16905, 99152, 226747, 105513, 20843, 72124, 67151, 19047, 13589, 13726, 217232, 170762, 56455","Control.M-Acarbose.M_logCPM"
"R-MMU-68886 (R-MMU-68886) - M Phase",0.528471528471528,0.645837678804712,0.0431036828790402,0.337465145958386,0.988553068449954,51,"68097, 226849, 15519, 100043813, 76308, 103554, 170791, 19387, 52696, 16905, 99152, 226747, 105513, 26417, 20843, 72124, 67151, 19047, 13589, 54563, 13726, 217232, 170762, 56455, 18226, 67139, 74237, 67629, 52563, 17997, 15270, 67951, 66352, 100088","Control.M-Acarbose.M_logCPM"
"R-MMU-69242 (R-MMU-69242) - S Phase",0.573588709677419,0.684605879292404,0.03975964750879,0.369312659736687,0.952809670432385,18,"103554, 99152, 26965, 20843, 12443, 67151, 66979, 19687, 217232, 18972, 22390, 327762, 52563","Control.M-Acarbose.M_logCPM"
"R-MMU-69275 (R-MMU-69275) - G2/M Transition",0.851554663991976,0.908870843299128,0.0193046440642709,0.287367224236612,0.769939034965743,23,"15516, 15519, 103554, 19046, 26965, 21664, 67151, 13589, 56455, 22390, 74237, 17997, 67951, 16475, 12530, 225659","Control.M-Acarbose.M_logCPM"
"R-MMU-69278 (R-MMU-69278) - Cell Cycle, Mitotic",0.557442557442557,0.668931068931069,0.0406579344155557,0.325360664702051,0.980085013066356,72,"15516, 68097, 226849, 15519, 100043813, 76308, 103554, 19046, 170791, 70024, 19387, 52696, 16905, 99152, 226747, 26965, 105513, 26417, 20843, 12445, 72124, 12443, 21664, 67151, 19047, 66979, 13589, 54563, 13726, 19687, 217232, 170762, 56455, 18972, 18226, 67139, 22390, 74237, 67629, 327762, 52563, 17997, 15270, 67951, 66352, 100088","Control.M-Acarbose.M_logCPM"
"R-MMU-69481 (R-MMU-69481) - G2/M Checkpoints",0.969758064516129,0.978574046920821,0.00918593980608508,0.235138052903663,0.606645358036168,18,"103554, 70024, 22629, 67151, 22390, 327762, 15270, 12530, 17535","Control.M-Acarbose.M_logCPM"
"R-MMU-69618 (R-MMU-69618) - Mitotic Spindle Checkpoint",0.164480322906155,0.338,0.103576326612592,0.478738110266085,1.22153199484503,17,"68097, 226849, 100043813, 19387, 52696, 99152, 226747, 72124, 19047, 13589, 217232, 56455, 67139, 67629, 52563","Control.M-Acarbose.M_logCPM"
"R-MMU-69620 (R-MMU-69620) - Cell Cycle Checkpoints",0.353646353646354,0.504597287856996,0.0617054053637522,0.375861067721825,1.06818239396142,38,"68097, 226849, 100043813, 103554, 70024, 19387, 52696, 99152, 226747, 22629, 72124, 17248, 67151, 19047, 29813, 13589, 217232, 56455, 67139, 22390, 67629, 327762, 52563","Control.M-Acarbose.M_logCPM"
"R-MMU-70171 (R-MMU-70171) - Glycolysis",0.393877551020408,0.545059865426479,0.057609110864425,0.424643672511833,1.06281319030273,15,"230163, 103988, 14433, 72124, 54563, 18746, 170762, 11676, 18226, 170768","Control.M-Acarbose.M_logCPM"
"R-MMU-70326 (R-MMU-70326) - Glucose metabolism",0.397578203834511,0.545059865426479,0.0566484183613995,0.411977613130847,1.05118816490191,17,"230163, 14377, 103988, 14433, 72124, 54563, 18746, 170762, 11676, 18226, 170768","Control.M-Acarbose.M_logCPM"
"R-MMU-71291 (R-MMU-71291) - Metabolism of amino acids and derivatives",1.2464044658536e-08,4.56933350417326e-07,0.747739663149885,0.640087451691706,1.88540418108985,54,"11720, 15445, 12116, 14711, 12583, 192166, 18242, 269378, 20768, 12411, 11611, 107869, 76282, 27376, 212647, 19193, 56357, 71761, 14431, 75986, 56442, 15112, 103554, 70266, 12040, 13171, 217214, 13370, 18263, 434437, 17254","Control.M-Acarbose.M_logCPM"
"R-MMU-71387 (R-MMU-71387) - Metabolism of carbohydrates",0.0579420579420579,0.163971168784861,0.184706471207739,0.418176699712226,1.24186581485878,60,"230163, 11668, 20322, 16548, 14377, 110095, 225913, 72157, 216558, 231583, 23972, 50785, 67880, 103988, 14433, 14635, 17160, 66171, 74185, 14735, 20441, 15211, 56336, 72124, 110006, 14042, 110094, 54563, 15586, 18746, 66646, 170762, 11676, 102093, 18226, 68631, 26877","Control.M-Acarbose.M_logCPM"
"R-MMU-72163 (R-MMU-72163) - mRNA Splicing - Major Pathway",0.121975806451613,0.285038200339559,0.123257226381337,0.489641176258204,1.26325170686901,18,"15387, 15388, 233908, 170791, 68879, 231329, 11991, 212880, 101943, 66053, 74326, 193116","Control.M-Acarbose.M_logCPM"
"R-MMU-72172 (R-MMU-72172) - mRNA Splicing",0.121975806451613,0.285038200339559,0.123257226381337,0.489641176258204,1.26325170686901,18,"15387, 15388, 233908, 170791, 68879, 231329, 11991, 212880, 101943, 66053, 74326, 193116","Control.M-Acarbose.M_logCPM"
"R-MMU-72203 (R-MMU-72203) - Processing of Capped Intron-Containing Pre-mRNA",0.153306613226453,0.329499072356215,0.107554375265169,0.449392846290923,1.21633586222519,25,"15387, 15388, 233908, 170791, 18789, 68879, 231329, 11991, 212880, 101943, 66053, 72124, 74326, 193116, 54563, 51786, 170762, 18226, 19655, 66642, 68816","Control.M-Acarbose.M_logCPM"
"R-MMU-72312 (R-MMU-72312) - rRNA processing",0.039,0.121943661971831,0.227987202850442,0.491787492579209,1.35774227206209,30,"16785, 14109, 17975, 19899, 75617, 100043813, 59028, 27370, 66878, 20115, 216156, 67671, 269261, 67025, 100502825, 24128, 27998, 213895, 225348, 19933, 217995, 109075, 78394, 75273, 57750","Control.M-Acarbose.M_logCPM"
"R-MMU-72766 (R-MMU-72766) - Translation",0.00390402681091231,0.0211388768785983,0.431707695803346,0.551402190939993,1.51793319424291,29,"16785, 14109, 19899, 75617, 100043813, 27370, 14852, 225363, 60441, 20115, 67671, 64660, 78523, 107732, 269261, 67025, 65111, 94065, 24030, 100502825","Control.M-Acarbose.M_logCPM"
"R-MMU-73857 (R-MMU-73857) - RNA Polymerase II Transcription",0.311688311688312,0.477205553067622,0.0678338263479455,0.339130281992741,1.05165597559066,120,"13039, 12861, 12868, 66494, 12864, 12387, 21672, 94275, 217166, 103554, 26416, 18171, 228140, 13864, 67155, 235682, 18789, 19885, 67673, 56484, 12355, 26424, 26965, 26417, 22629, 26379, 54170, 231329, 12445, 67956, 53376, 12443, 17248, 67151, 17283, 11863, 219024, 19401, 12418, 68428, 193116, 67338, 29813, 56424, 20393, 65020, 13982, 17131, 69228, 51786, 83602, 15185, 11835, 18854, 75605, 73473, 77065, 13872, 21833, 13163, 67057, 110616, 270627, 19821, 170787, 12227, 12028, 226830, 628308, 327762, 24116, 69260, 67897, 12400, 19015, 109019, 71041, 170938, 20620, 353310, 15270, 74747, 22688, 449521, 108961, 19016, 15370, 170753, 434178, 243834, 20682, 17869","Control.M-Acarbose.M_logCPM"
"R-MMU-73886 (R-MMU-73886) - Chromosome Maintenance",0.919387755102041,0.971924198250729,0.0151993170205216,0.273691458653984,0.685004654867529,15,"381280, 20892, 19687, 18972, 13163, 327762, 15270, 68964","Control.M-Acarbose.M_logCPM"
"R-MMU-73887 (R-MMU-73887) - Death Receptor Signaling",0.143,0.314631463146315,0.111918316325105,0.431800062965761,1.2022214383424,32,"18412, 52440, 192662, 17164, 11798, 68585, 21937, 56349, 16179, 24105, 16151, 56550, 20662, 53376, 54126, 12370, 56424, 56480, 12367, 26419, 277360, 234094, 71198, 11796","Control.M-Acarbose.M_logCPM"
"R-MMU-73894 (R-MMU-73894) - DNA Repair",0.807192807192807,0.878415701945114,0.0222983800506052,0.298451743363653,0.846643839411887,37,"269523, 225896, 26894, 19060, 19358, 231329, 230674, 56249, 66979, 20892, 72584, 19687, 13872, 70020, 18972, 26419, 19364, 327762, 74153, 15270, 17686, 100038882","Control.M-Acarbose.M_logCPM"
"R-MMU-74160 (R-MMU-74160) - Gene expression (Transcription)",0.286713286713287,0.467450704225352,0.072003313661988,0.338766406872948,1.05551545039473,131,"13039, 12861, 12868, 66494, 12864, 12387, 21672, 94275, 217166, 103554, 26416, 18171, 228140, 13864, 67155, 235682, 18789, 19885, 67673, 56484, 12355, 26424, 26965, 320727, 26417, 22629, 26379, 54170, 231329, 12445, 67956, 53376, 72124, 12443, 17248, 67151, 17283, 11863, 219024, 19401, 12418, 68428, 193116, 67338, 29813, 56424, 20393, 65020, 13982, 17131, 69228, 54563, 51786, 83602, 15185, 11835, 18854, 75605, 73473, 77065, 13872, 21833, 101739, 170762, 13163, 18226, 67057, 110616, 270627, 19821, 170787, 12227, 12028, 226830, 628308, 327762, 24116, 69260, 67897, 12400, 19015, 19285, 109019, 71041, 170938, 69870, 20620, 353310, 15270, 74747, 22688, 449521, 108961, 19016, 15370, 170753, 434178, 116871, 243834, 20682, 17869","Control.M-Acarbose.M_logCPM"
"R-MMU-75893 (R-MMU-75893) - TNF signaling",0.0959183673469388,0.242667152486792,0.142056643575821,0.511072559383586,1.27913046272817,15,"52440, 17164, 11798, 21937, 24105, 16151, 56550, 53376, 12370, 56424, 56480","Control.M-Acarbose.M_logCPM"
"R-MMU-76002 (R-MMU-76002) - Platelet activation, signaling and aggregation",0.043956043956044,0.133674544633449,0.213927855492356,0.424466284489671,1.25541816444248,56,"11657, 94175, 18405, 16000, 104009, 23945, 71660, 13601, 11465, 26416, 75396, 56508, 21767, 12988, 19039, 11820, 12491, 16438, 215449, 26417, 66866, 66082, 20662, 20911, 20909, 109711, 18406, 15170, 22340, 231871, 27999, 14062","Control.M-Acarbose.M_logCPM"
"R-MMU-76005 (R-MMU-76005) - Response to elevated platelet cytosolic Ca2+",0.027972027972028,0.10015790660952,0.271288554688953,0.491147166439774,1.37186887800118,33,"11657, 94175, 18405, 16000, 104009, 71660, 13601, 11465, 75396, 21767, 19039, 11820, 12491","Control.M-Acarbose.M_logCPM"
"R-MMU-8856688 (R-MMU-8856688) - Golgi-to-ER retrograde transport",0.182643794147326,0.35258193304962,0.0972150808846466,0.473129586129842,1.20722147406265,17,"68097, 76308, 70349, 67511, 74764, 107338, 226407, 228998, 54160, 66111, 56455, 56358","Control.M-Acarbose.M_logCPM"
"R-MMU-8856825 (R-MMU-8856825) - Cargo recognition for clathrin-mediated endocytosis",0.291875626880642,0.467450704225352,0.0713052987340038,0.415175792428845,1.11237476651339,23,"13649, 13854, 16835, 22320, 26894, 11607, 14366, 11771, 13858, 22318, 22042","Control.M-Acarbose.M_logCPM"
"R-MMU-8856828 (R-MMU-8856828) - Clathrin-mediated endocytosis",0.133,0.30439175257732,0.116739204791222,0.435288347021722,1.2076235736136,31,"13649, 13854, 16835, 22320, 11465, 26894, 80708, 11607, 13430, 14366, 271457, 29816, 11771, 13858, 228998, 22318, 22042, 18704, 19707, 30948, 56324, 13132","Control.M-Acarbose.M_logCPM"
"R-MMU-8868773 (R-MMU-8868773) - rRNA processing in the nucleus and cytosol",0.039,0.121943661971831,0.227987202850442,0.491787492579209,1.35774227206209,30,"16785, 14109, 17975, 19899, 75617, 100043813, 59028, 27370, 66878, 20115, 216156, 67671, 269261, 67025, 100502825, 24128, 27998, 213895, 225348, 19933, 217995, 109075, 78394, 75273, 57750","Control.M-Acarbose.M_logCPM"
"R-MMU-8876198 (R-MMU-8876198) - RAB GEFs exchange GTP for GDP on RABs",0.6,0.701330083529036,0.0382416816260774,0.376252649796668,0.941698428531533,15,"76308, 74018, 271457, 102442, 226407, 217835, 245886, 227801, 72825, 74030, 192236, 68328, 105841, 74760","Control.M-Acarbose.M_logCPM"
"R-MMU-8878171 (R-MMU-8878171) - Transcriptional regulation by RUNX1",0.417759838546922,0.55750947085421,0.0543434390269162,0.407373884653263,1.03944144678954,17,"13039, 103554, 67155, 12445, 12443, 67151, 12418, 13982, 18854, 67057, 19821, 12400, 15270","Control.M-Acarbose.M_logCPM"
"R-MMU-8939211 (R-MMU-8939211) - ESR-mediated signaling",0.0961923847695391,0.242667152486792,0.140406238523342,0.472256716588897,1.27821968085342,25,"15516, 13649, 14228, 15519, 56484, 14229, 19060, 231329, 15507, 13982, 83602, 21887","Control.M-Acarbose.M_logCPM"
"R-MMU-8951664 (R-MMU-8951664) - Neddylation",0.409,0.553646341463415,0.0549073703290958,0.377038292337633,1.04602003039429,31,"269523, 103554, 26894, 67673, 71902, 26965, 22192, 56550, 100737, 67151, 77113, 50762, 72584, 225055, 78889, 380928, 216233, 14794, 101358, 30838, 22346","Control.M-Acarbose.M_logCPM"
"R-MMU-8953854 (R-MMU-8953854) - Metabolism of RNA",0.00168434684638379,0.00964686958527225,0.45505986738723,0.464470349640819,1.39912557995763,72,"16785, 14109, 17975, 15387, 19899, 75617, 100043813, 59028, 103554, 15388, 27370, 233908, 228140, 17164, 14852, 225363, 170791, 66878, 18789, 20115, 216156, 67671, 68879, 231329, 11991, 212880, 101943, 269261, 67025, 66053, 72124, 67151, 100502825, 24128, 103135, 27998, 213895, 74326, 193116, 15507, 225348, 54563, 51786, 19933, 217995, 109075, 13872, 56417, 170762, 78394, 75273, 18226, 74108, 19655, 57750, 110532, 66642, 27966, 11810, 116940, 67897, 68816","Control.M-Acarbose.M_logCPM"
"R-MMU-8953897 (R-MMU-8953897) - Cellular responses to stimuli",0.00124255613114105,0.00766242947536978,0.45505986738723,0.449555990809586,1.36967054032672,86,"11657, 14080, 15516, 14870, 15526, 18412, 12861, 68097, 14228, 12868, 20656, 15519, 269523, 14775, 12864, 21672, 12608, 229003, 103554, 26416, 17164, 20867, 26397, 233016, 14869, 78943, 67673, 52466, 226641, 99152, 67605, 26965, 14229, 109151, 26417, 54170, 56550, 26462, 72124, 17248, 67151, 11863, 23950, 50758, 50490, 73834, 54563, 15185, 11835, 217232, 66538, 112407, 18415, 14778, 170762, 56455, 26419, 18226","Control.M-Acarbose.M_logCPM"
"R-MMU-8957275 (R-MMU-8957275) - Post-translational protein phosphorylation",7.87151705082985e-05,0.000698990714113691,0.538434096309916,0.660662888763517,1.77010495321288,23,"11657, 12266, 11807, 16010, 12268, 12870, 104009, 71853, 71898, 16006, 75396, 11820, 29817","Control.M-Acarbose.M_logCPM"
"R-MMU-8957322 (R-MMU-8957322) - Metabolism of steroids",2.73237580595273e-07,5.05489524101255e-06,0.674962860011025,0.665297780952629,1.88116971696369,36,"11657, 20280, 26459, 74754, 15483, 12401, 76408, 27413, 13124, 104086, 20787, 114664, 93732, 13123, 110196, 15357, 28250, 15496, 15486","Control.M-Acarbose.M_logCPM"
"R-MMU-8978868 (R-MMU-8978868) - Fatty acid metabolism",9.80508576844266e-08,2.41858782288252e-06,0.704975715167238,0.603933060766185,1.78301873697157,55,"13119, 20280, 13117, 56473, 13077, 76267, 54326, 68801, 74114, 11364, 14104, 13124, 15107, 277753, 64385, 21835, 100040843, 74159, 11363, 264895, 93732, 14775, 171282, 12686, 12408, 625249, 17164, 100705, 666168, 170439, 71985, 13118, 171281, 50790, 110959, 68041, 56185, 223722, 70757, 72482, 71519, 96979, 80911","Control.M-Acarbose.M_logCPM"
"R-MMU-8980692 (R-MMU-8980692) - RHOA GTPase cycle",0.398601398601399,0.545059865426479,0.0560595875032335,0.374628729538354,1.04641038364173,33,"19299, 74159, 21763, 192662, 56349, 16480, 69710, 13830, 66146, 56389, 14251, 54126, 58909, 223254, 22042, 71302, 16709, 277360, 234094","Control.M-Acarbose.M_logCPM"
"R-MMU-9006925 (R-MMU-9006925) - Intracellular signaling by second messengers",0.247752247752248,0.440007992007992,0.0795564677235957,0.389936727451416,1.11032191473301,39,"13649, 226849, 14164, 103554, 16180, 11798, 16179, 56484, 67605, 26417, 54170, 14183, 67151, 56424, 20393, 13982, 66894, 18854","Control.M-Acarbose.M_logCPM"
"R-MMU-9006931 (R-MMU-9006931) - Signaling by Nuclear Receptors",0.025974025974026,0.0961038961038961,0.282013350011725,0.478472740350144,1.35732495102358,37,"15516, 11668, 13649, 14228, 15519, 18604, 26876, 228026, 56484, 17252, 14229, 19060, 231329, 98711, 27273, 19401, 15507, 13982, 83602, 21887, 13082","Control.M-Acarbose.M_logCPM"
"R-MMU-9006934 (R-MMU-9006934) - Signaling by Receptor Tyrosine Kinases",0.00297835369022815,0.0165298629807662,0.431707695803346,0.44829460712343,1.35889153941455,79,"16000, 13649, 13854, 15519, 26396, 12387, 14164, 11465, 26416, 17164, 12988, 18576, 16480, 107568, 20852, 18186, 67603, 215449, 26417, 18803, 230126, 231329, 108100, 14183, 20662, 53867, 11771, 13858, 51789, 18187, 54126, 15507, 56424, 20393, 13982, 73834, 11308, 15170, 18212, 22340, 114715, 22612, 19248, 20850","Control.M-Acarbose.M_logCPM"
"R-MMU-9006936 (R-MMU-9006936) - Signaling by TGFB family members",0.486788617886179,0.620925634044992,0.0476387259290825,0.397183391056998,1.00188643305853,16,"22192, 26417, 17283, 56424, 17131, 21813, 21812, 230597, 55994, 17130, 23893, 16323","Control.M-Acarbose.M_logCPM"
"R-MMU-9007101 (R-MMU-9007101) - Rab regulation of trafficking",0.383064516129032,0.534844796104686,0.0583452776743612,0.411386596326965,1.06135849105759,18,"76308, 74018, 233204, 271457, 66687, 102442, 226407, 217835, 245886, 227801, 72825, 103724, 74030","Control.M-Acarbose.M_logCPM"
"R-MMU-9012999 (R-MMU-9012999) - RHO GTPase cycle",0.050949050949051,0.148224759111856,0.197822021315103,0.394156643502402,1.20328964483925,89,"15516, 19299, 15519, 74159, 269523, 21763, 15528, 218952, 11465, 68653, 192662, 13511, 227937, 74018, 13171, 20867, 68349, 109620, 56384, 12988, 170791, 56349, 69288, 16480, 69710, 13830, 66146, 235611, 108100, 17920, 20662, 56389, 14251, 76088, 109711, 68428, 54126, 58909, 319899, 223254, 22042, 11308, 66894, 13726, 71302, 75415, 14270, 50875, 22637, 83669, 16709, 19655, 223881, 68187, 277360, 234094, 56324","Control.M-Acarbose.M_logCPM"
"R-MMU-9013026 (R-MMU-9013026) - RHOB GTPase cycle",0.681632653061224,0.776012558869702,0.0322153154599285,0.356622425711042,0.892567209965642,15,"56349, 16480, 13830, 14251, 22042, 71302, 277360, 234094, 19285","Control.M-Acarbose.M_logCPM"
"R-MMU-9013106 (R-MMU-9013106) - RHOC GTPase cycle",0.519153225806452,0.643866011894035,0.0443293451680314,0.378809685537775,0.984553137279738,19,"19299, 74159, 192662, 16480, 13830, 66146, 56389, 14251, 22042, 71302, 277360, 234094, 11853, 19285","Control.M-Acarbose.M_logCPM"
"R-MMU-9013148 (R-MMU-9013148) - CDC42 GTPase cycle",0.763052208835341,0.838601932482405,0.0256927476530375,0.316434668288113,0.835106212688623,21,"192662, 69710, 76088, 319899, 223254, 71302, 14270, 16709, 277360, 234094, 259302","Control.M-Acarbose.M_logCPM"
"R-MMU-9013149 (R-MMU-9013149) - RAC1 GTPase cycle",0.529470529470529,0.645837678804712,0.0430173196927508,0.34580556400712,0.980976512656002,37,"218952, 192662, 74018, 170791, 69710, 108100, 20662, 76088, 54126, 58909, 319899, 223254, 22042, 11308, 13726, 71302, 75415, 14270, 16709, 277360, 234094","Control.M-Acarbose.M_logCPM"
"R-MMU-9013404 (R-MMU-9013404) - RAC2 GTPase cycle",0.72351160443996,0.80383149448345,0.0287155399266326,0.343804601059507,0.877240209549431,17,"68653, 192662, 13511, 170791, 22042, 11308, 13726, 71302, 277360, 20947, 13057, 19354, 84004, 12389, 329165","Control.M-Acarbose.M_logCPM"
"R-MMU-9013408 (R-MMU-9013408) - RHOG GTPase cycle",0.342479674796748,0.500200577663671,0.0640703750499722,0.429231307407771,1.08272660241754,16,"15528, 192662, 13511, 68349, 56384, 170791, 56389, 22042, 13726, 16709, 277360","Control.M-Acarbose.M_logCPM"
"R-MMU-9013423 (R-MMU-9013423) - RAC3 GTPase cycle",0.63874873864783,0.734726528392841,0.0347904098478036,0.362027961705917,0.923738321159592,17,"218952, 13511, 170791, 108100, 22042, 11308, 13726, 71302, 14270, 277360","Control.M-Acarbose.M_logCPM"
"R-MMU-9020702 (R-MMU-9020702) - Interleukin-1 signaling",0.220408163265306,0.407755102040816,0.0870515867946735,0.468608634868196,1.17285025179268,15,"18412, 103554, 16180, 11820, 16179, 16151, 26965, 67151, 12370, 18036","Control.M-Acarbose.M_logCPM"
"R-MMU-9033241 (R-MMU-9033241) - Peroxisomal protein import",2.48877476078933e-05,0.000263099046140586,0.575610261071129,0.704060991443946,1.84572223760491,20,"20280, 74114, 11611, 51798, 19193, 67528, 66887, 15356, 93732, 224824, 15112, 171282, 76263, 71767, 65098, 171281, 56550, 110959, 56185","Control.M-Acarbose.M_logCPM"
"R-MMU-913531 (R-MMU-913531) - Interferon Signaling",0.724172517552658,0.80383149448345,0.0283628487151644,0.324934867417005,0.870593502478828,23,"226849, 230861, 16151, 26417, 18803, 16391, 54721, 20892, 15170, 15980, 56417, 19106, 74153, 231655, 67951, 100038882, 24110, 17858","Control.M-Acarbose.M_logCPM"
"R-MMU-917937 (R-MMU-917937) - Iron uptake and transport",0.0175710563172019,0.0690327281970571,0.352487857583619,0.587204236302489,1.48120986685853,16,"14319, 12870, 11428, 53945, 117167, 64602, 52466, 71902, 26965, 26357, 18174, 68428, 22042, 73834","Control.M-Acarbose.M_logCPM"
"R-MMU-927802 (R-MMU-927802) - Nonsense-Mediated Decay (NMD)",0.0011435327190218,0.00733419733754975,0.45505986738723,0.64522522954511,1.64633490601472,17,"16785, 14109, 19899, 75617, 100043813, 27370, 14852, 225363, 20115, 67671, 269261, 67025, 100502825","Control.M-Acarbose.M_logCPM"
"R-MMU-936837 (R-MMU-936837) - Ion transport by P-type ATPases",0.192857142857143,0.362832929782082,0.0946646223153342,0.478007946885624,1.19637518207789,15,"11928, 56188, 320940, 11931, 54670, 109552, 50770","Control.M-Acarbose.M_logCPM"
"R-MMU-937061 (R-MMU-937061) - TRIF (TICAM1)-mediated TLR4 signaling",0.24248496993988,0.43412631715043,0.0808589150280032,0.424406919809041,1.14870844296013,25,"26416, 17164, 26397, 11820, 16179, 16151, 26965, 67603, 26417, 56550, 54123, 12370, 18036, 56480, 11909, 106759, 26419, 270151, 22031, 11796, 18034","Control.M-Acarbose.M_logCPM"
"R-MMU-948021 (R-MMU-948021) - Transport to the Golgi and subsequent modification",0.031968031968032,0.107528834801562,0.252961123069611,0.497273344457915,1.35933369873734,27,"68097, 66397, 76308, 20440, 71665, 70349, 67511, 69608, 107338, 102339, 103534, 217664, 56336, 56395, 56389, 228998, 54160, 66111, 16834, 56455, 56358","Control.M-Acarbose.M_logCPM"
"R-MMU-9609507 (R-MMU-9609507) - Protein localization",1.17222086079717e-06,1.73488687397981e-05,0.643551836150722,0.64892321320931,1.83486963623443,36,"20280, 11947, 74114, 19299, 15510, 11611, 51798, 19193, 67528, 66887, 15356, 74159, 93732, 52815, 224824, 15112, 19298, 171282, 18633, 76263, 71767, 19301, 11820, 65098, 26874, 67979, 171281, 56550, 110959, 19122, 56185","Control.M-Acarbose.M_logCPM"
"R-MMU-9612973 (R-MMU-9612973) - Autophagy",0.356854838709677,0.504597287856996,0.0617054053637522,0.417137362104902,1.07619520217797,18,"18412, 68097, 17966, 74781, 51897, 105513, 54170, 235040, 15185, 56455, 68512, 54636, 52639","Control.M-Acarbose.M_logCPM"
"R-MMU-9648025 (R-MMU-9648025) - EML4 and NUDC in mitotic spindle formation",0.280487804878049,0.467450704225352,0.0739901439101341,0.447673194668,1.12924586042792,16,"68097, 226849, 100043813, 19387, 52696, 226747, 72124, 19047, 13589, 56455, 67139, 67629","Control.M-Acarbose.M_logCPM"
"R-MMU-9675108 (R-MMU-9675108) - Nervous system development",0.602397602397602,0.701330083529036,0.0370705393657621,0.32626443355638,0.959699458651429,53,"15516, 13649, 15519, 26396, 11465, 26394, 18186, 19699, 13430, 26417, 18803, 235611, 20662, 53867, 11771","Control.M-Acarbose.M_logCPM"
"R-MMU-9709957 (R-MMU-9709957) - Sensory Perception",0.018035577637069,0.0690327281970571,0.352487857583619,0.56570923926977,1.45950380962703,18,"11807, 19662, 11814, 102294, 27400, 11808, 70061, 14735, 17252, 16956, 98711, 20276","Control.M-Acarbose.M_logCPM"
"R-MMU-9711123 (R-MMU-9711123) - Cellular response to chemical stress",0.000317659397931153,0.00243173746002469,0.49849310876659,0.619684230046655,1.67725000182402,25,"11657, 14080, 14870, 18412, 12861, 12868, 20656, 269523, 14775, 12864, 21672, 229003, 103554, 233016, 14869, 26965, 109151","Control.M-Acarbose.M_logCPM"
